Trace,Search,Category,State,Event start,End,baseline pa,peak amp,time to peak,time of peak,antipeak a,time to antipeak,time of antipeak,half width,half amplitude,time to rise,time to decay,rise tau,decay tau,max rise slope,time to max rise slope,max decay,time to max decay slope,rise slope 10% to 90%,decay slope 90% to 10%,decay time,area pH,area pA,instant freq,interevent interval,sd of fit,template
4,1,1,A,808.0994873,809.5996094,1.991999984,-38.00274277,0.600585938,808.7000732,-20.91289902,0,808.0994873,Not found,-19.00137138,Not found,Not found,1.613844872,0.670801461,-36.76470566,0.350585938,24.50980377,0.549804688,Not found,Not found,Not found,Not found,-47.05311966,3.020230293,331.1005859,N/A,N/A
4,1,1,A,857.0994873,859.0996094,1.991999984,-56.9236412,0.900390625,857.9998779,-8.705866814,0,857.0994873,1.605091214,-28.4618206,0.222781241,1.827872396,0.445091635,1.597637415,-98.03921509,0.150390625,42.47572708,0.850097656,Not found,Not found,Not found,Not found,-81.79666901,20.28405571,49.29980469,N/A,N/A
4,1,1,A,1006.700195,1009.300781,1.991999984,-38.00274277,1.700195313,1008.400391,-15.419734,0,1006.700195,Not found,-19.00137138,Not found,Not found,0.160260186,0.737746894,-54.61165237,0.149902344,24.50980377,0.349609375,Not found,Not found,Not found,Not found,-81.91836548,6.64891386,150.4004974,N/A,N/A
4,1,1,A,1027.700195,1029.199097,1.991999984,-42.88555527,0.700195313,1028.400391,-19.69219589,0,1027.700195,Not found,-21.44277763,Not found,Not found,0.547688842,0.527712882,-49.01960754,0.049804688,36.76470566,0.649414063,Not found,Not found,Not found,Not found,-51.54714966,50,20,N/A,N/A
4,1,1,A,1112.599487,1114.501099,1.991999984,-59.97539902,0.900390625,1113.499878,-14.80938244,0,1112.599487,1.386022925,-29.98769951,0.276955277,1.662978172,1.687092066,5.013214588,-67.40196228,0.450195313,55.14706039,0.450195313,Not found,Not found,Not found,Not found,-76.93553925,11.75095081,85.09949493,N/A,N/A
4,1,1,A,1210.200195,1212.501099,1.991999984,-73.40312958,1.099609375,1211.299805,-15.419734,0,1210.200195,1.676109672,-36.70156479,0.275807679,1.951917291,0.993360877,5.485685349,-79.65686035,0.25,55.14706039,0.450195313,Not found,Not found,Not found,Not found,-113.2495728,10.22495747,97.79991913,N/A,N/A
4,1,1,A,1273.099487,1275.099609,1.991999984,-52.0408287,0.80078125,1273.900269,-11.75762463,0,1273.099487,Not found,-26.02041435,0.194950491,Not found,0.506930709,1.683074355,-78.88349152,0.250488281,30.63725471,1.049804688,Not found,Not found,Not found,Not found,-76.97465515,15.97432041,62.6004715,N/A,N/A
4,1,1,A,1311,1312.399658,1.991999984,-31.28887558,0.400390625,1311.400391,-18.47149277,0,1311,Not found,-15.64443779,Not found,Not found,0.247704044,0.133772761,-49.01960754,0.049804688,18.38235283,0.849609375,Not found,Not found,Not found,Not found,-40.30994797,26.66658974,37.50011063,N/A,N/A
4,1,1,A,1392.699219,1394.798828,1.991999984,-63.02715683,0.900390625,1393.599609,-8.705866814,0,1392.699219,1.607772708,-31.51357841,0.208743036,1.816515684,0.36589691,13.59049702,-122.5490189,0.151367188,49.01960754,0.350585938,Not found,Not found,Not found,Not found,-93.56674194,12.16556835,82.19920349,N/A,N/A
4,1,1,A,1485.400513,1487.000122,1.991999984,-35.56133652,0.69921875,1486.099731,-17.8611412,0,1485.400513,Not found,-17.78066826,Not found,Not found,0.512842298,163.6915588,-36.76470566,0.149414063,18.38235283,0.250976563,Not found,Not found,Not found,Not found,-46.88377762,10.81079578,92.5001297,N/A,N/A
4,1,1,A,1656.699219,1658.298828,1.991999984,-53.26153183,0.6015625,1657.300781,-8.095515251,0,1656.699219,1.281133533,-26.63076591,0.191610277,1.472743869,0.532704771,1.678536534,-104.1666641,0.151367188,42.89215851,0.749023438,Not found,Not found,Not found,Not found,-59.6725502,5.841085911,171.2010498,N/A,N/A
4,1,1,A,1943.199219,1944.599609,1.991999984,-38.61309433,0.701171875,1943.900391,-16.64043808,0,1943.199219,Not found,-19.30654716,Not found,Not found,0.911040425,0.660625398,-42.89215851,0.151367188,24.50980377,0.549804688,Not found,Not found,Not found,Not found,-42.94880295,3.489188194,286.5996094,N/A,N/A
4,1,1,A,2034.699219,2037.199097,1.991999984,-64.8582077,0.80078125,2035.5,-9.316218376,0,2034.699219,1.973355412,-32.42910385,0.272382349,2.245737791,0.751172602,0.674111307,-110.2941208,0.350585938,49.01960754,1.149414063,Not found,Not found,Not found,Not found,-118.7938766,10.91707706,91.59960938,N/A,N/A
4,1,1,A,2107.301025,2109.402588,1.991999984,-65.46855927,0.798828125,2108.099854,-0.160945311,0,2107.301025,1.405320644,-32.73427963,0.326407582,1.731728196,0.861000896,2.248161554,-140.931366,0.249023438,49.01960754,0.350585938,-126.9488068,0.445435822,Not found,Not found,-85.36306763,13.77413368,72.59984589,N/A,N/A
4,1,1,A,2117.099609,2118.699219,1.991999984,-38.00274277,0.599609375,2117.699219,-14.80938244,0,2117.099609,Not found,-19.00137138,Not found,Not found,0.427743495,0.760635972,-67.40196228,0.049804688,18.38235283,0.350585938,Not found,Not found,Not found,Not found,-49.43962479,104.174469,9.599281311,N/A,N/A
4,1,1,A,2126.199219,2128.099609,1.991999984,-50.82012558,0.701171875,2126.900391,-12.36797619,0,2126.199219,Not found,-25.41006279,0.147433579,Not found,0.36506331,19.80822372,-98.03921509,0.151367188,30.63725471,0.450195313,Not found,Not found,Not found,Not found,-71.16028595,108.6807404,9.201262474,N/A,N/A
4,1,1,A,2140.199219,2142.5,1.991999984,-58.75469589,0.701171875,2140.900391,-7.485164165,0,2140.199219,1.85908246,-29.37734795,0.220437095,2.07951951,0.490851581,1.337143064,-122.5490189,0.250976563,36.76470566,0.950195313,Not found,Not found,Not found,Not found,-98.3937149,71.42857361,14,N/A,N/A
4,1,1,A,2185.801025,2187.798828,1.991999984,-49.59942245,1,2186.801025,-9.316218376,0,2185.801025,Not found,-24.79971123,0.229718715,Not found,0.575203061,6.42650938,-73.52941132,0.149414063,36.05769348,0.44921875,Not found,Not found,Not found,Not found,-71.63495636,21.78619385,45.90062714,N/A,N/A
4,1,1,A,2419.801025,2421.298828,1.991999984,-37.3923912,0.798828125,2420.599854,-17.25078964,0,2419.801025,Not found,-18.6961956,Not found,Not found,0.58163923,0.856102049,-36.76470566,0.348632813,24.50980377,0.450195313,Not found,Not found,Not found,Not found,-45.54540253,4.277181625,233.7988281,N/A,N/A
4,1,1,A,2460.699219,2462.699219,1.991999984,-48.37871933,0.701171875,2461.400391,-10.5369215,0,2460.699219,Not found,-24.18935966,0.170413524,Not found,0.406866699,12.71274471,-91.91176605,0.151367188,24.50980377,0.450195313,Not found,Not found,Not found,Not found,-71.95951843,24.50947762,40.80054474,N/A,N/A
4,1,1,A,2484.400391,2486.298828,1.991999984,-50.82012558,0.798828125,2485.199219,-9.926569939,0,2484.400391,Not found,-25.41006279,0.235477835,Not found,0.745943367,0.687239051,-73.52941132,0.249023438,36.76470566,0.750976563,Not found,Not found,Not found,Not found,-71.13374329,42.01865005,23.79895592,N/A,N/A
4,1,1,A,2632.301025,2634,1.991999984,-28.84746933,0.69921875,2633.000244,-16.03008652,0,2632.301025,Not found,-14.42373466,Not found,Not found,0.228642255,0.317079455,-42.89215851,0.049804688,12.01923084,0.75,Not found,Not found,Not found,Not found,-44.8172226,6.765859127,147.8008881,N/A,N/A
4,1,1,A,2815.099609,2816.699219,1.991999984,-36.78203964,0.5,2815.599609,-14.80938244,0,2815.099609,Not found,-18.39101982,Not found,Not found,0.365573615,0.459213793,-67.40196228,0.049804688,24.50980377,0.950195313,Not found,Not found,Not found,Not found,-49.74241638,5.476472855,182.5992737,N/A,N/A
4,1,1,A,2863.599609,2864.902588,1.991999984,-32.5095787,0.5,2864.099609,-19.69219589,0,2863.599609,Not found,-16.25478935,Not found,Not found,0.494257122,0.67701149,-36.76470566,0.049804688,12.25490189,0.350585938,Not found,Not found,Not found,Not found,-37.26826096,20.61855698,48.5,N/A,N/A
4,1,1,A,3014.199219,3015.599609,1.991999984,-42.88555527,0.6015625,3014.800781,-2.602351665,0,3014.199219,Not found,-21.44277763,0.213577583,Not found,0.520527363,0.663335919,-98.03921509,0.151367188,36.76470566,0.549804688,-87.27655792,0.421121687,Not found,Not found,-42.87608719,6.635644436,150.7012634,N/A,N/A
4,1,1,A,3051.301025,3053.099609,1.991999984,-33.11993027,0.69921875,3052.000244,-14.19903088,0,3051.301025,Not found,-16.55996513,Not found,Not found,0.26975897,0.70619452,-55.14706039,0.049804688,18.38235283,0.350585938,Not found,Not found,Not found,Not found,-50.31807709,26.8821125,37.19945526,N/A,N/A
4,1,1,A,3113.400391,3116.099609,1.991999984,-74.6238327,0.900390625,3114.300781,-0.771296859,0,3113.400391,1.938656092,-37.31191635,0.36285013,2.301506281,0.957981586,3.044858932,-132.2115326,0.349609375,55.14706039,0.249023438,-118.9835358,0.528178453,Not found,Not found,-126.3408966,16.05119133,62.30067062,N/A,N/A
4,1,1,A,3294.599609,3295.902588,1.991999984,-32.5095787,0.400390625,3295,-19.69219589,0,3294.599609,Not found,-16.25478935,Not found,Not found,0.221169993,0.941840827,-55.14706039,0.049804688,12.25490189,0.350585938,Not found,Not found,Not found,Not found,-37.3266716,5.53406477,180.6990051,N/A,N/A
4,1,1,A,3409.199219,3410.599609,1.991999984,-49.59942245,0.6015625,3409.800781,-15.419734,0,3409.199219,Not found,-24.79971123,Not found,Not found,0.282067358,2.715747118,-98.03921509,0.151367188,42.89215851,0.249023438,Not found,Not found,Not found,Not found,-52.34249496,8.710735321,114.8008728,N/A,N/A
4,1,1,A,3504.199219,3505.902588,1.991999984,-34.95098495,0.6015625,3504.800781,-8.705866814,0,3504.199219,Not found,-17.47549248,0.155034348,Not found,0.461177886,0.328662336,-67.40196228,0.250976563,24.03846169,0.94921875,Not found,Not found,Not found,Not found,-49.1666069,10.52631569,95,N/A,N/A
4,1,1,A,3516.801025,3518.699219,1.991999984,-50.20977402,0.798828125,3517.599854,-0.771296859,0,3516.801025,Not found,-25.10488701,0.274618089,Not found,0.538762629,21.97370338,-104.1666641,0.249023438,36.76470566,0.549804688,-87.80130005,0.499598324,Not found,Not found,-65.77648163,78.13070679,12.79906559,N/A,N/A
4,1,1,A,3593.199219,3594.902588,1.991999984,-53.87188339,0.6015625,3593.800781,-9.926569939,0,3593.199219,Not found,-26.9359417,0.16723913,Not found,0.440560848,9.614606857,-110.2941208,0.151367188,36.76470566,0.348632813,Not found,Not found,Not found,Not found,-65.15496063,13.12319851,76.20093536,N/A,N/A
4,1,1,A,3605.900391,3607.798828,1.991999984,-44.71660995,0.69921875,3606.599609,-7.485164165,0,3605.900391,Not found,-22.35830498,0.243778616,Not found,0.985627055,3.638870001,-73.52941132,0.249023438,24.50980377,1.049804688,Not found,Not found,Not found,Not found,-63.31838226,78.13137054,12.79895592,N/A,N/A
4,1,1,A,3625.699219,3627.298828,1.991999984,-57.53399277,0.701171875,3626.400391,-20.30254745,0,3625.699219,1.231007576,-28.76699638,0.258182913,1.489190459,3.041656733,0.941483021,-98.03921509,0.350585938,49.01960754,0.549804688,Not found,Not found,Not found,Not found,-65.0584259,50.50338364,19.80065346,N/A,N/A
4,1,1,A,3950.199219,3952,1.991999984,-34.95098495,1,3951.199219,-13.58867931,0,3950.199219,Not found,-17.47549248,Not found,Not found,0.376805365,0.341236591,-54.08654022,0.05078125,30.63725471,0.651367188,Not found,Not found,Not found,Not found,-51.87287903,3.078828812,324.7988281,N/A,N/A
4,1,1,A,3987.699219,3989.298828,1.991999984,-39.22344589,0.6015625,3988.300781,-12.97832775,0,3987.699219,Not found,-19.61172295,0.122238681,Not found,0.576549113,1.341392994,-61.27450943,0.250976563,18.38235283,0.348632813,Not found,Not found,Not found,Not found,-49.42651367,26.95304298,37.1015625,N/A,N/A
4,1,1,A,4193.699219,4196.298828,1.991999984,-67.90996552,1,4194.699219,-18.47149277,0,4193.699219,1.815766454,-33.95498276,0.346090376,2.16185689,2.557561159,7.905226231,-85.78431702,0.350585938,36.76470566,0.450195313,Not found,Not found,Not found,Not found,-118.3223419,4.844997883,206.3984375,N/A,N/A
4,1,1,A,4299.099609,4300.699219,1.991999984,-52.65118027,0.701171875,4299.800781,-8.095515251,0,4299.099609,Not found,-26.32559013,0.188435659,Not found,0.413234323,7.544440269,-102.1634598,0.150390625,42.89215851,0.249023438,Not found,Not found,Not found,Not found,-59.92885208,9.514615059,105.1014709,N/A,N/A
4,1,1,A,4312.400391,4313.798828,1.991999984,-36.17168808,0.5,4312.900391,-8.705866814,0,4312.400391,Not found,-18.08584404,0.13586846,Not found,0.527300715,12.27407169,-73.52941132,0.149414063,24.50980377,0.450195313,Not found,Not found,Not found,Not found,-39.13498306,76.33687592,13.09982777,N/A,N/A
4,1,1,A,4361.199219,4362.599609,1.991999984,-44.71660995,0.6015625,4361.800781,-9.926569939,0,4361.199219,Not found,-22.35830498,0.146871626,Not found,0.392047763,1.076184154,-85.78431702,0.151367188,36.76470566,0.348632813,Not found,Not found,Not found,Not found,-46.78734207,20.44978714,48.90026093,N/A,N/A
4,1,1,A,4660.199219,4662,1.991999984,-47.1580162,0.701171875,4660.900391,-5.043757915,0,4660.199219,Not found,-23.5790081,0.265290827,Not found,0.927797079,1.2481426,-85.78431702,0.350585938,30.63725471,0.950195313,Not found,Not found,Not found,Not found,-60.10547256,3.343367815,299.0996094,N/A,N/A
4,1,1,A,4690.300781,4691.699219,1.991999984,-34.95098495,0.69921875,4691,-12.36797619,0,4690.300781,Not found,-17.47549248,0.129095659,Not found,0.523730993,0.266204506,-49.01960754,0.249023438,30.63725471,0.549804688,Not found,Not found,Not found,Not found,-39.68572998,33.22275925,30.09984779,N/A,N/A
4,1,1,A,4865.699219,4867.699219,1.991999984,-59.36504745,0.701171875,4866.400391,-11.75762463,0,4865.699219,1.600600719,-29.68252373,0.215915024,1.816515684,0.735392213,1.731655836,-98.03921509,0.250976563,42.89215851,0.549804688,Not found,Not found,Not found,Not found,-84.71491241,5.701249123,175.4001465,N/A,N/A
5,1,1,A,195.4004974,196.9025574,1.991999984,-41.05450058,0.69921875,196.0997162,-20.30254745,0,195.4004974,Not found,-20.52725029,Not found,Not found,0.711903095,0.671083808,-49.01960754,0.450195313,30.63725471,0.350585938,Not found,Not found,Not found,Not found,-47.41165543,N/A,Not found,N/A,N/A
5,1,1,A,214.1992035,215.5001068,1.991999984,-40.44414902,0.5,214.6992035,-14.80938244,0,214.1992035,Not found,-20.22207451,Not found,Not found,0.278140128,0.601265907,-90.1442337,0.05078125,30.63725471,0.450195313,Not found,Not found,Not found,Not found,-42.51077271,53.76494217,18.59948158,N/A,N/A
5,1,1,A,236.9004974,238.4025574,1.991999984,-43.49590683,0.69921875,237.5997162,-10.5369215,0,236.9004974,Not found,-21.74795341,0.160770804,Not found,0.441647857,0.75520277,-73.52941132,0.149414063,30.04807663,0.650390625,Not found,Not found,Not found,Not found,-50.48010254,43.66713333,22.90051842,N/A,N/A
5,1,1,A,391.0994873,392.4025574,1.991999984,-40.44414902,0.400390625,391.4998779,-17.8611412,0,391.0994873,Not found,-20.22207451,Not found,Not found,0.38742736,0.635642886,-78.125,0.150390625,30.04807663,0.75,Not found,Not found,Not found,Not found,-42.81745148,6.497718334,153.900177,N/A,N/A
5,1,1,A,853.6992188,856.6990967,1.991999984,-75.84453583,1.5,855.1992188,-16.03008652,0,853.6992188,1.751961112,-37.92226791,0.80798763,2.559948683,1.429027319,12.61573124,-85.78431702,0.950195313,49.01960754,0.450195313,Not found,Not found,Not found,Not found,-140.3034058,2.156569958,463.6993103,N/A,N/A
5,1,1,A,968.0994873,970.0996094,1.991999984,-48.98907089,0.900390625,968.9998779,-16.03008652,0,968.0994873,Not found,-24.49453545,0.161412105,Not found,0.756222904,4.190765381,-55.14706039,0.049804688,36.76470566,0.350585938,Not found,Not found,Not found,Not found,-72.15740967,8.78729248,113.8006897,N/A,N/A
5,1,1,A,1136.099487,1138.199097,1.991999984,-50.20977402,0.80078125,1136.900269,-23.96465683,0,1136.099487,Not found,-25.10488701,Not found,Not found,1.268432736,1.819914699,-49.01960754,0.549804688,30.63725471,0.450195313,Not found,Not found,Not found,Not found,-79.00293732,5.955912113,167.9003906,N/A,N/A
5,1,1,A,1508.400513,1510.099609,1.991999984,-34.95098495,0.599609375,1509.000122,-13.58867931,0,1508.400513,Not found,-17.47549248,Not found,Not found,0.373239785,0.438634008,-55.14706039,0.149414063,18.38235283,0.850585938,Not found,Not found,Not found,Not found,-50.3711853,2.687450886,372.099823,N/A,N/A
5,1,1,A,1849.400513,1852.699097,1.991999984,-47.1580162,0.69921875,1850.099731,-1.991999984,0,1849.400513,Not found,-23.5790081,0.261429131,Not found,0.65354985,1.301534653,-91.91176605,0.249023438,30.63725471,0.250976563,-83.66114807,0.46348241,Not found,Not found,-115.926712,2.931694984,341.0996094,N/A,N/A
5,1,1,A,1866.599487,1869.699097,1.991999984,-39.22344589,0.599609375,1867.199097,-16.64043808,0,1866.599487,Not found,-19.61172295,Not found,Not found,0.33777529,0.477792144,-60.09615326,0.150390625,18.38235283,0.151367188,Not found,Not found,Not found,Not found,-104.8534851,58.48161697,17.09939003,N/A,N/A
5,1,1,A,2086.099609,2088.099609,1.991999984,-59.36504745,0.80078125,2086.900391,-14.19903088,0,2086.099609,1.545220494,-29.68252373,0.196588174,1.741808653,0.581478417,4.194308281,-84.13461304,0.150390625,49.01960754,0.450195313,Not found,Not found,Not found,Not found,-82.83856201,4.551637173,219.7011719,N/A,N/A
5,1,1,A,2207.900391,2209.599609,1.991999984,-49.59942245,0.69921875,2208.599609,-5.043757915,0,2207.900391,Not found,-24.79971123,0.269992173,Not found,0.954321206,1.856627941,-98.03921509,0.249023438,30.63725471,0.450195313,Not found,Not found,Not found,Not found,-58.36893463,8.216964722,121.69944,N/A,N/A
5,1,1,A,2272.400391,2274.798828,1.991999984,-50.20977402,1.099609375,2273.5,-16.64043808,0,2272.400391,Not found,-25.10488701,0.197342589,Not found,1.614108682,1.366432548,-42.89215851,0.649414063,36.76470566,0.350585938,Not found,Not found,Not found,Not found,-87.68894196,15.40822792,64.90039063,N/A,N/A
5,1,1,A,2484.301025,2487.402588,1.991999984,-38.61309433,2.5,2486.801025,-7.485164165,0,2484.301025,Not found,-19.30654716,0.152470022,Not found,0.209099919,0.916342318,-79.65686035,0.049804688,30.63725471,0.348632813,Not found,Not found,Not found,Not found,-91.12923431,4.688212872,213.3008881,N/A,N/A
5,1,1,A,2591.199219,2592.699219,1.991999984,-41.05450058,0.701171875,2591.900391,-18.47149277,0,2591.199219,Not found,-20.52725029,0.128818691,Not found,12.47316837,0.59589994,-49.01960754,0.350585938,30.63725471,0.549804688,Not found,Not found,Not found,Not found,-47.53770447,9.51480484,105.0993729,N/A,N/A
5,1,1,A,2766.400391,2769.099609,1.991999984,-48.98907089,1.400390625,2767.800781,-9.316218376,0,2766.400391,Not found,-24.49453545,0.242030352,Not found,0.544153929,2.200014353,-67.40196228,0.149414063,36.76470566,0.348632813,Not found,Not found,Not found,Not found,-96.61367035,5.685031414,175.9005127,N/A,N/A
5,1,1,A,2806.301025,2808.298828,1.991999984,-50.20977402,1,2807.301025,-12.36797619,0,2806.301025,Not found,-25.10488701,0.264165759,Not found,1.422623038,2.866464615,-55.14706039,0.249023438,42.89215851,0.348632813,Not found,Not found,Not found,Not found,-70.59545135,25.31638527,39.50011063,N/A,N/A
5,1,1,A,2851.199219,2852.902588,1.991999984,-36.78203964,0.5,2851.699219,-15.419734,0,2851.199219,Not found,-18.39101982,Not found,Not found,0.261314034,0.494731218,-72.11538696,0.05078125,24.50980377,0.151367188,Not found,Not found,Not found,Not found,-50.08451843,22.52343559,44.39820099,N/A,N/A
5,1,1,A,3040.699219,3043.199219,1.991999984,-48.37871933,1.80078125,3042.5,-22.13360214,0,3040.699219,Not found,-24.18935966,0.180192605,Not found,1.087303877,1.326147318,-42.89215851,1.450195313,49.01960754,0.350585938,Not found,Not found,Not found,Not found,-84.99208069,5.24106884,190.8007813,N/A,N/A
5,1,1,A,3123.699219,3125,1.991999984,-39.83379745,0.6015625,3124.300781,-21.52325058,0,3123.699219,Not found,-19.91689873,Not found,Not found,0.571559429,3.296363831,-49.01960754,0.250976563,30.63725471,0.149414063,Not found,Not found,Not found,Not found,-41.48437881,12.22482204,81.80078125,N/A,N/A
5,1,1,A,3222.199219,3223.599609,1.991999984,-44.71660995,0.6015625,3222.800781,-13.58867931,0,3222.199219,Not found,-22.35830498,Not found,Not found,0.282747447,0.890688002,-90.1442337,0.05078125,36.05769348,0.44921875,Not found,Not found,Not found,Not found,-48.61959076,10.15228462,98.5,N/A,N/A
5,1,1,A,3562.400391,3564.298828,1.991999984,-47.76836777,0.69921875,3563.099609,-13.58867931,0,3562.400391,Not found,-23.88418388,0.247929007,Not found,3.34930563,1.656645894,-78.125,0.349609375,30.63725471,0.850585938,Not found,Not found,Not found,Not found,-66.30815125,2.938592672,340.2989502,N/A,N/A
5,1,1,A,3582.699219,3584.298828,1.991999984,-43.49590683,0.701171875,3583.400391,-3.82305479,0,3582.699219,Not found,-21.74795341,0.240817368,Not found,0.554034114,0.499709696,-98.03921509,0.250976563,30.63725471,0.450195313,-80.54133606,0.476240307,Not found,Not found,-51.31002045,49.2594986,20.30065346,N/A,N/A
